,title,media,date,datetime,desc,link,img
64,The 10 U.S. Cities Where Rent Prices Are Rising Fastest,Money,1 month ago,2022-04-04 21:39:43.932485,"A new study from Realtor.com shows median rent is up 17% in U.S. cities, 
and Miami, Tampa and Orlando are seeing the biggest rent increases.",https://money.com/cities-where-rent-prices-rising-fastest/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
65,"Superstars, rising stars, and the rest: Pandemic trends and shifts in the geography of tech",Brookings,"ar 8, 2022",,"The pandemic years raised the promise of tech decentralization through 
remote work and new siting decisions. Yet, the dominance of tech's 
long-standing hubs...",https://www.brookings.edu/research/superstars-rising-stars-and-the-rest-pandemic-trends-and-shifts-in-the-geography-of-tech/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
66,New York City crime wave continues into 2022 as city rolls out safety plan,CNN,"ar 5, 2022",,"Major crimes in New York City spiked nearly 60% in February compared to the 
same month in 2021 -- a large majority occurring in a small swath of the...",https://www.cnn.com/2022/03/05/us/new-york-city-crime-wave-2022/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
67,Rent prices keep rising—here are the 25 most expensive U.S. cities to rent a 1-bedroom apartment,CNBC,"Feb 28, 2022",2022-02-28 00:00:00.000000,"The prices for one-bedroom rentals in the U.S. have risen for the second 
straight month, for a new all-time median high of $1393, according to a new 
study.",https://www.cnbc.com/2022/02/28/the-25-most-expensive-us-cities-to-rent-a-1-bedroom-apartment.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
68,Biden Meets With Eric Adams in New York as U.S. Cities Grapple With Rising Crime,The Wall Street Journal,"Feb 3, 2022",2022-02-03 00:00:00.000000,"WASHINGTON—With murder rates in many U.S. cities rising, President Biden 
traveled to New York City on Thursday to highlight federal efforts to fight 
gun...",https://www.wsj.com/articles/biden-to-meet-eric-adams-in-new-york-as-u-s-cities-cope-with-rising-crime-11643897427,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
69,Rents soared in many U.S. cities last year — and may keep rising in 2022,CBS News,"Feb 2, 2022",2022-02-02 00:00:00.000000,"Americans can't seem to catch a break when looking for a place to live: The 
monthly rent in America's 50 largest cities rose an average of 14% in 
2021,...",https://www.cbsnews.com/news/rents-rose-14-percent-us-2021/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
70,"Global warming, rising seas and coastal cities: Trends, impacts and adaptation strategies",The Journalist's Resource,"Feb 26, 2021",2021-02-26 00:00:00.000000,"Rising seas are one of the central impacts of global warming, and they're 
not some abstract challenge for a future day: Areas of the United States 
now...",https://journalistsresource.org/environment/impact-global-warming-rising-seas-coastal-cities/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
71,25 Cities Where Crime Is Soaring,24/7 Wall St.,"Feb 18, 2021",2021-02-18 00:00:00.000000,"There were 1.2 million violent crimes — murders, rapes, robberies, and 
aggravated assaults — committed in the United States in 2019, according to 
the most...",https://247wallst.com/special-report/2021/02/18/25-cities-where-crime-is-soaring-2/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
72,These US Cities Will Be Most Impacted By Rising Sea Levels,Money Talks News,"an 12, 2021",,"If sea levels rise as predicted, these cities will be in deep trouble.",https://www.moneytalksnews.com/slideshows/these-u-s-cities-will-be-most-impacted-by-rising-sea-levels/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
73,Massive 1-Year Rise In Homicide Rates Collided With The Pandemic In 2020,NPR,"an 6, 2021",,"Experts say crime across the U.S. in 2020 was like no other year as 
COVID-19 ravaged the country and protests flared. It was a seesaw of dips 
for some...",https://www.npr.org/2021/01/06/953254623/massive-1-year-rise-in-homicide-rates-collided-with-the-pandemic-in-2020,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
74,Home prices are rising faster in the middle of the U.S. as Covid drives people away from coasts,CNBC,"an 4, 2021",,"Smaller metropolitan markets like Indianapolis, Kansas City, Boise, Austin, 
Cleveland, Cincinnati, Memphis and Pittsburgh are seeing some of the 
strongest...",https://www.cnbc.com/2021/01/04/covid-real-estate-home-prices-rise-faster-in-middle-of-us.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
75,"The murder increase in the US, explained",Vox,"Dec 2, 2020",2020-12-02 00:00:00.000000,"The homicide rate is significantly up in American cities. Here are some 
explanations for why.",https://www.vox.com/2020/8/3/21334149/murders-crime-shootings-protests-riots-trump-biden,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
76,Coronavirus cases are rising in cities,The Washington Post,"Nov 26, 2020",2020-11-26 00:00:00.000000,"Surges have been reported in many major American cities in recent weeks, 
with some being hit harder than they were during their previous peaks.",https://www.washingtonpost.com/nation/2020/11/26/coronavirus-cases-cities/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
77,"US cities with the best, fastest-growing economies",Business Insider,"Nov 20, 2020",2020-11-20 00:00:00.000000,"WalletHub determined which US cities are currently seeing the most rapid 
economic growth. The October study analyzed 515 cities of different 
population...",https://www.businessinsider.com/fastest-growing-us-cities-best-growing-economies-ranked,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
78,"Violent crime is rising in American cities, putting criminal-justice reform at risk",The Economist,"un 5, 2021",,"AFTER GEORGE FLOYD'S murder a year ago, Atlanta's mayor scolded the rioters 
who were smashing up parts of her city. “This is not a protest…",https://www.economist.com/leaders/2021/06/05/violent-crime-is-rising-in-american-cities-putting-criminal-justice-reform-at-risk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
79,US elections 2020: Fact-checking Trump on crime in Democratic-run cities,BBC,"Sep 3, 2020",2020-09-03 00:00:00.000000,"US president has made urban crime an issue, but is he right about who runs 
the most violent cities?",https://www.bbc.com/news/world-us-canada-53991722,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
80,Covid Updates: U.S. Watching Uptick in Cases Closely,The New York Times,2 weeks ago,2022-04-20 21:39:46.464693,"The new White House Covid czar, Dr. Ashish Jha, said that hospitalizations 
remained very low and that he was not overly concerned. The U.S. State 
Department...",https://www.nytimes.com/live/2022/04/11/world/covid-19-mandates-cases-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
81,Philadelphia is first major U.S. city to restore indoor mask mandate as COVID cases rise,Fortune,3 weeks ago,2022-04-13 21:39:46.473779,"Confirmed COVID-19 cases have risen more than 50% in 10 days, the threshold 
at which the city's guidelines call for people to wear masks indoors.",https://fortune.com/2022/04/11/philadelphia-indoor-mask-mandate-covid-cases-rise/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
82,"Rapid City growth numbers rising, ranking it among several well-known US cities - KNBN NewsCenter1",NewsCenter1,1 month ago,2022-04-04 21:39:46.484555,"RAPID CITY, S.D. — According to the U.S. Census Bureau, Rapid City is the 
fastest growing metro area in the Midwest, and among the top 8 percent in 
the...",https://www.newscenter1.tv/rapid-city-growth-numbers-rising-ranking-it-among-several-well-known-u-s-cities/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
83,Miami rent is rising faster than in any other U.S. city,Time Out,1 month ago,2022-04-04 21:39:46.495083,"According to a recent report by Zumper, Miami is the U.S. city with the 
fastest rising rent prices—more than NYC or L.A..",https://www.timeout.com/miami/news/miami-rent-is-rising-faster-than-in-any-other-u-s-city-032522,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
84,The 10 U.S. Cities Where Rent Prices Are Rising Fastest,Money,1 month ago,2022-04-04 21:39:46.504759,"A new study from Realtor.com shows median rent is up 17% in U.S. cities, 
and Miami, Tampa and Orlando are seeing the biggest rent increases.",https://money.com/cities-where-rent-prices-rising-fastest/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
85,"Superstars, rising stars, and the rest: Pandemic trends and shifts in the geography of tech",Brookings,"ar 8, 2022",,"The pandemic years raised the promise of tech decentralization through 
remote work and new siting decisions. Yet, the dominance of tech's 
long-standing hubs...",https://www.brookings.edu/research/superstars-rising-stars-and-the-rest-pandemic-trends-and-shifts-in-the-geography-of-tech/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
86,New York City crime wave continues into 2022 as city rolls out safety plan,CNN,"ar 5, 2022",,"Major crimes in New York City spiked nearly 60% in February compared to the 
same month in 2021 -- a large majority occurring in a small swath of the...",https://www.cnn.com/2022/03/05/us/new-york-city-crime-wave-2022/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
87,Rent prices keep rising—here are the 25 most expensive U.S. cities to rent a 1-bedroom apartment,CNBC,"Feb 28, 2022",2022-02-28 00:00:00.000000,"The prices for one-bedroom rentals in the U.S. have risen for the second 
straight month, for a new all-time median high of $1393, according to a new 
study.",https://www.cnbc.com/2022/02/28/the-25-most-expensive-us-cities-to-rent-a-1-bedroom-apartment.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
88,Biden Meets With Eric Adams in New York as U.S. Cities Grapple With Rising Crime,The Wall Street Journal,"Feb 3, 2022",2022-02-03 00:00:00.000000,"WASHINGTON—With murder rates in many U.S. cities rising, President Biden 
traveled to New York City on Thursday to highlight federal efforts to fight 
gun...",https://www.wsj.com/articles/biden-to-meet-eric-adams-in-new-york-as-u-s-cities-cope-with-rising-crime-11643897427,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
89,Rents soared in many U.S. cities last year — and may keep rising in 2022,CBS News,"Feb 2, 2022",2022-02-02 00:00:00.000000,"Americans can't seem to catch a break when looking for a place to live: The 
monthly rent in America's 50 largest cities rose an average of 14% in 
2021,...",https://www.cbsnews.com/news/rents-rose-14-percent-us-2021/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
90,These rising U.S. cities could become the top places to live and work from home,CNBC,"Sep 2, 2020",2020-09-02 00:00:00.000000,"Some experts say mid-size and rising cities could get a boost from 
residents seeking a lower cost of living, more space to work from home, and 
access to a...",https://www.cnbc.com/2020/08/31/rising-us-cities-could-become-the-top-places-to-live-and-work-from-home.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
91,Homicide Spike Hits Most Large U.S. Cities,The Wall Street Journal,"Aug 2, 2020",2020-08-02 00:00:00.000000,"Journal analysis shows double-digit increases in 36 of 50 biggest cities 
amid pandemic, though other types of violent crime fell.",https://www.wsj.com/articles/homicide-spike-cities-chicago-newyork-detroit-us-crime-police-lockdown-coronavirus-protests-11596395181,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
92,American cities could disappear by 2100 because of sea-level rise,Business Insider,"ar 17, 2020",,"Rising sea levels threaten to submerge entire cities, including New Orleans 
and Miami, by the turn of the century.",https://www.businessinsider.com/american-cities-disappear-sea-level-rise-2100-2019-3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
93,Affordable housing crisis: Why are US cities struggling?,Curbed,"ar 2, 2020",,"It's affecting Americans across the income spectrum. The National Low 
Income Housing Coalition found in 2018 that a renter working 40 hours a 
week and...",https://archive.curbed.com/2019/5/15/18617763/affordable-housing-policy-rent-real-estate-apartment,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
94,Miami Is the “Most Vulnerable” Coastal City Worldwide,Scientific American,"Feb 4, 2020",2020-02-04 00:00:00.000000,"Florida's next two decades could be more disruptive than any period in its 
history as climate change threatens the state's 8,500-mile coastline and 
chews...",https://www.scientificamerican.com/article/miami-is-the-most-vulnerable-coastal-city-worldwide/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
95,"US cities where climate migrants will go to escape floods, rising seas",Business Insider,"an 30, 2020",,"A new study modeled how 6 feet of sea-level rise could displace residents 
of US coastlines by 2100 — and where they might go.",https://www.businessinsider.com/cities-climate-migrants-safe-floods-sea-level-rise-2020-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
96,NPR Investigation: Low-Income Urban Areas Are Often Hotter Than Wealthy Ones,NPR,"Sep 3, 2019",2019-09-03 00:00:00.000000,"Hotter neighborhoods tend to be poorer in dozens of major U.S. cities. That 
extra heat can have serious health effects for those living there.",https://www.npr.org/2019/09/03/754044732/as-rising-heat-bakes-u-s-cities-the-poor-often-feel-it-most,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
97,Water costs are rising across the U.S. — here's why,CBS News,"Aug 27, 2019",2019-08-27 00:00:00.000000,"Americans this year will pay an average of $104 per month in water and 
wastewater bills, up more than 30% in less than a decade. Water and sewer 
bills,...",https://www.cbsnews.com/news/water-bills-rising-cost-of-water-creating-big-utility-bills-for-americans/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
98,The 10 major U.S. cities where housing costs have increased the most,CNBC,"Aug 13, 2019",2019-08-13 00:00:00.000000,"If you want to live in a big city but have a tight budget, you may want to 
avoid places such as Miami and and Denver, where housing costs are rising 
year...",https://www.cnbc.com/2019/08/13/major-us-cities-where-housing-costs-have-increased-the-most.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
99,How the 5 riskiest U.S. cities for coastal flooding are preparing for rising tides,Science News,"Aug 6, 2019",2019-08-06 00:00:00.000000,"The five U.S. cities most at risk of coastal flooding from rising sea 
levels are in various stages of preparedness.",https://www.sciencenews.org/article/top-five-us-coastal-cities-risk-flooding-rising-sea-levels,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
100,Covid Updates: U.S. Watching Uptick in Cases Closely,The New York Times,2 weeks ago,2022-04-20 21:39:49.397570,"The new White House Covid czar, Dr. Ashish Jha, said that hospitalizations 
remained very low and that he was not overly concerned. The U.S. State 
Department...",https://www.nytimes.com/live/2022/04/11/world/covid-19-mandates-cases-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
101,Philadelphia is first major U.S. city to restore indoor mask mandate as COVID cases rise,Fortune,3 weeks ago,2022-04-13 21:39:49.408057,"Confirmed COVID-19 cases have risen more than 50% in 10 days, the threshold 
at which the city's guidelines call for people to wear masks indoors.",https://fortune.com/2022/04/11/philadelphia-indoor-mask-mandate-covid-cases-rise/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
