"state","state_code","date","price"
"Oklahoma","OK",2021-12-31,165036
"Oklahoma","OK",2022-01-31,167769
"Oklahoma","OK",2022-02-28,170490
"Connecticut","CT",2001-01-31,186861
"Connecticut","CT",2001-02-28,187865
"Connecticut","CT",2001-03-31,189166
"Connecticut","CT",2001-04-30,190589
"Connecticut","CT",2001-05-31,192096
"Connecticut","CT",2001-06-30,193487
"Connecticut","CT",2001-07-31,194761
"Connecticut","CT",2001-08-31,196611
"Connecticut","CT",2001-09-30,198542
"Connecticut","CT",2001-10-31,200767
"Connecticut","CT",2001-11-30,202504
"Connecticut","CT",2001-12-31,203910
"Connecticut","CT",2002-01-31,205071
"Connecticut","CT",2002-02-28,206289
"Connecticut","CT",2002-03-31,207861
"Connecticut","CT",2002-04-30,209635
"Connecticut","CT",2002-05-31,211651
"Connecticut","CT",2002-06-30,213858
"Connecticut","CT",2002-07-31,216102
"Connecticut","CT",2002-08-31,218185
"Connecticut","CT",2002-09-30,219938
"Connecticut","CT",2002-10-31,222316
"Connecticut","CT",2002-11-30,224995
"Connecticut","CT",2002-12-31,227491
"Connecticut","CT",2003-01-31,229497
"Connecticut","CT",2003-02-28,231010
"Connecticut","CT",2003-03-31,232977
"Connecticut","CT",2003-04-30,235164
"Connecticut","CT",2003-05-31,237810
"Connecticut","CT",2003-06-30,240339
"Connecticut","CT",2003-07-31,242745
"Connecticut","CT",2003-08-31,244867
"Connecticut","CT",2003-09-30,247295
"Connecticut","CT",2003-10-31,249324
"Connecticut","CT",2003-11-30,251795
"Connecticut","CT",2003-12-31,254022
"Connecticut","CT",2004-01-31,256236
"Connecticut","CT",2004-02-29,257987
"Connecticut","CT",2004-03-31,259842
"Connecticut","CT",2004-04-30,262205
"Connecticut","CT",2004-05-31,265075
"Connecticut","CT",2004-06-30,268222
"Connecticut","CT",2004-07-31,271277
"Connecticut","CT",2004-08-31,274086
"Connecticut","CT",2004-09-30,276805
"Connecticut","CT",2004-10-31,279932
"Connecticut","CT",2004-11-30,283308
"Connecticut","CT",2004-12-31,286268
"Connecticut","CT",2005-01-31,288463
"Connecticut","CT",2005-02-28,290275
"Connecticut","CT",2005-03-31,292781
"Connecticut","CT",2005-04-30,295696
"Connecticut","CT",2005-05-31,298922
"Connecticut","CT",2005-06-30,301997
"Connecticut","CT",2005-07-31,304947
"Connecticut","CT",2005-08-31,308105
"Connecticut","CT",2005-09-30,311175
"Connecticut","CT",2005-10-31,314343
"Connecticut","CT",2005-11-30,317149
"Connecticut","CT",2005-12-31,319355
"Connecticut","CT",2006-01-31,320926
"Connecticut","CT",2006-02-28,321457
"Connecticut","CT",2006-03-31,323075
"Connecticut","CT",2006-04-30,324732
"Connecticut","CT",2006-05-31,326952
"Connecticut","CT",2006-06-30,327774
"Connecticut","CT",2006-07-31,328423
"Connecticut","CT",2006-08-31,328447
"Connecticut","CT",2006-09-30,328346
"Connecticut","CT",2006-10-31,327786
"Connecticut","CT",2006-11-30,327035
"Connecticut","CT",2006-12-31,326383
"Connecticut","CT",2007-01-31,326281
"Connecticut","CT",2007-02-28,326350
"Connecticut","CT",2007-03-31,326381
"Connecticut","CT",2007-04-30,326036
"Connecticut","CT",2007-05-31,325571
"Connecticut","CT",2007-06-30,324691
"Connecticut","CT",2007-07-31,323693
"Connecticut","CT",2007-08-31,322889
"Connecticut","CT",2007-09-30,322406
"Connecticut","CT",2007-10-31,321806
"Connecticut","CT",2007-11-30,320584
"Connecticut","CT",2007-12-31,319181
"Connecticut","CT",2008-01-31,316574
"Connecticut","CT",2008-02-29,314120
"Connecticut","CT",2008-03-31,311203
"Connecticut","CT",2008-04-30,309381
"Connecticut","CT",2008-05-31,307929
"Connecticut","CT",2008-06-30,306706
"Connecticut","CT",2008-07-31,305013
"Connecticut","CT",2008-08-31,302617
"Connecticut","CT",2008-09-30,299733
"Connecticut","CT",2008-10-31,296859
"Connecticut","CT",2008-11-30,294247
"Connecticut","CT",2008-12-31,292179
"Connecticut","CT",2009-01-31,290256
"Connecticut","CT",2009-02-28,289238
"Connecticut","CT",2009-03-31,287588
"Connecticut","CT",2009-04-30,286175
"Connecticut","CT",2009-05-31,283699
"Connecticut","CT",2009-06-30,281506
"Connecticut","CT",2009-07-31,279162
"Connecticut","CT",2009-08-31,277756
"Connecticut","CT",2009-09-30,276424
"Connecticut","CT",2009-10-31,275400
"Connecticut","CT",2009-11-30,273793
"Connecticut","CT",2009-12-31,272396
"Connecticut","CT",2010-01-31,271003
"Connecticut","CT",2010-02-28,270518
"Connecticut","CT",2010-03-31,270716
"Connecticut","CT",2010-04-30,271769
"Connecticut","CT",2010-05-31,272415
"Connecticut","CT",2010-06-30,272860
"Connecticut","CT",2010-07-31,272229
"Connecticut","CT",2010-08-31,271206
"Connecticut","CT",2010-09-30,269665
"Connecticut","CT",2010-10-31,267372
"Connecticut","CT",2010-11-30,264663
"Connecticut","CT",2010-12-31,262209
"Connecticut","CT",2011-01-31,261157
"Connecticut","CT",2011-02-28,260710
"Connecticut","CT",2011-03-31,259649
"Connecticut","CT",2011-04-30,258373
"Connecticut","CT",2011-05-31,256767
"Connecticut","CT",2011-06-30,255894
"Connecticut","CT",2011-07-31,254456
"Connecticut","CT",2011-08-31,252743
"Connecticut","CT",2011-09-30,250653
"Connecticut","CT",2011-10-31,248538
"Connecticut","CT",2011-11-30,246945
"Connecticut","CT",2011-12-31,245388
"Connecticut","CT",2012-01-31,244168
"Connecticut","CT",2012-02-29,243057
"Connecticut","CT",2012-03-31,242268
"Connecticut","CT",2012-04-30,241535
"Connecticut","CT",2012-05-31,240693
"Connecticut","CT",2012-06-30,239302
"Connecticut","CT",2012-07-31,238004
"Connecticut","CT",2012-08-31,237053
"Connecticut","CT",2012-09-30,236403
"Connecticut","CT",2012-10-31,236178
"Connecticut","CT",2012-11-30,236257
"Connecticut","CT",2012-12-31,236966
"Connecticut","CT",2013-01-31,237960
"Connecticut","CT",2013-02-28,238630
"Connecticut","CT",2013-03-31,239463
"Connecticut","CT",2013-04-30,240825
"Connecticut","CT",2013-05-31,242588
"Connecticut","CT",2013-06-30,244263
"Connecticut","CT",2013-07-31,245135
"Connecticut","CT",2013-08-31,245811
"Connecticut","CT",2013-09-30,246535
"Connecticut","CT",2013-10-31,246994
"Connecticut","CT",2013-11-30,247445
"Connecticut","CT",2013-12-31,247418
"Connecticut","CT",2014-01-31,247383
"Connecticut","CT",2014-02-28,247599
"Connecticut","CT",2014-03-31,247529
"Connecticut","CT",2014-04-30,247434
"Connecticut","CT",2014-05-31,246883
"Connecticut","CT",2014-06-30,246725
"Connecticut","CT",2014-07-31,246402
"Connecticut","CT",2014-08-31,245502
"Connecticut","CT",2014-09-30,244446
"Connecticut","CT",2014-10-31,243621
"Connecticut","CT",2014-11-30,243289
"Connecticut","CT",2014-12-31,242975
"Connecticut","CT",2015-01-31,242830
"Connecticut","CT",2015-02-28,242921
"Connecticut","CT",2015-03-31,243569
"Connecticut","CT",2015-04-30,244017
"Connecticut","CT",2015-05-31,244591
"Connecticut","CT",2015-06-30,244628
"Connecticut","CT",2015-07-31,244768
"Connecticut","CT",2015-08-31,244605
"Connecticut","CT",2015-09-30,244633
"Connecticut","CT",2015-10-31,244142
"Connecticut","CT",2015-11-30,243474
"Connecticut","CT",2015-12-31,243191
"Connecticut","CT",2016-01-31,243566
"Connecticut","CT",2016-02-29,244056
"Connecticut","CT",2016-03-31,244382
"Connecticut","CT",2016-04-30,244109
"Connecticut","CT",2016-05-31,244061
"Connecticut","CT",2016-06-30,243814
"Connecticut","CT",2016-07-31,243904
"Connecticut","CT",2016-08-31,243603
"Connecticut","CT",2016-09-30,243159
"Connecticut","CT",2016-10-31,243178
"Connecticut","CT",2016-11-30,243945
"Connecticut","CT",2016-12-31,244910
"Connecticut","CT",2017-01-31,245864
"Connecticut","CT",2017-02-28,246278
"Connecticut","CT",2017-03-31,246951
"Connecticut","CT",2017-04-30,247706
"Connecticut","CT",2017-05-31,248704
"Connecticut","CT",2017-06-30,249371
"Connecticut","CT",2017-07-31,250215
"Connecticut","CT",2017-08-31,250953
"Connecticut","CT",2017-09-30,251750
"Connecticut","CT",2017-10-31,252404
"Connecticut","CT",2017-11-30,253458
"Connecticut","CT",2017-12-31,254220
"Connecticut","CT",2018-01-31,254617
"Connecticut","CT",2018-02-28,254604
"Connecticut","CT",2018-03-31,255027
"Connecticut","CT",2018-04-30,255479
"Connecticut","CT",2018-05-31,255956
"Connecticut","CT",2018-06-30,256392
"Connecticut","CT",2018-07-31,256828
"Connecticut","CT",2018-08-31,257387
"Connecticut","CT",2018-09-30,257563
"Connecticut","CT",2018-10-31,257876
"Connecticut","CT",2018-11-30,257959
"Connecticut","CT",2018-12-31,258557
"Connecticut","CT",2019-01-31,258379
"Connecticut","CT",2019-02-28,258691
"Connecticut","CT",2019-03-31,258985
"Connecticut","CT",2019-04-30,259695
"Connecticut","CT",2019-05-31,260066
"Connecticut","CT",2019-06-30,259999
"Connecticut","CT",2019-07-31,259859
"Connecticut","CT",2019-08-31,259674
"Connecticut","CT",2019-09-30,259734
"Connecticut","CT",2019-10-31,259850
"Connecticut","CT",2019-11-30,260115
"Connecticut","CT",2019-12-31,260309
"Connecticut","CT",2020-01-31,260881
"Connecticut","CT",2020-02-29,261208
"Connecticut","CT",2020-03-31,261953
"Connecticut","CT",2020-04-30,262702
"Connecticut","CT",2020-05-31,263303
"Connecticut","CT",2020-06-30,264201
"Connecticut","CT",2020-07-31,266086
"Connecticut","CT",2020-08-31,269200
"Connecticut","CT",2020-09-30,273383
"Connecticut","CT",2020-10-31,277828
"Connecticut","CT",2020-11-30,282433
"Connecticut","CT",2020-12-31,286417
"Connecticut","CT",2021-01-31,290079
"Connecticut","CT",2021-02-28,294435
"Connecticut","CT",2021-03-31,298973
"Connecticut","CT",2021-04-30,303705
"Connecticut","CT",2021-05-31,309013
"Connecticut","CT",2021-06-30,315024
"Connecticut","CT",2021-07-31,320911
"Connecticut","CT",2021-08-31,324952
"Connecticut","CT",2021-09-30,327606
"Connecticut","CT",2021-10-31,329471
"Connecticut","CT",2021-11-30,331414
"Connecticut","CT",2021-12-31,333505
"Connecticut","CT",2022-01-31,336419
"Connecticut","CT",2022-02-28,340415
"Iowa","IA",2001-01-31,97786
"Iowa","IA",2001-02-28,98125
"Iowa","IA",2001-03-31,98329
"Iowa","IA",2001-04-30,98685
"Iowa","IA",2001-05-31,99031
"Iowa","IA",2001-06-30,99451
"Iowa","IA",2001-07-31,99819
"Iowa","IA",2001-08-31,100232
"Iowa","IA",2001-09-30,100631
"Iowa","IA",2001-10-31,101032
"Iowa","IA",2001-11-30,101418
"Iowa","IA",2001-12-31,101843
"Iowa","IA",2002-01-31,102079
"Iowa","IA",2002-02-28,102265
"Iowa","IA",2002-03-31,102368
"Iowa","IA",2002-04-30,102742
"Iowa","IA",2002-05-31,103205
"Iowa","IA",2002-06-30,103753
"Iowa","IA",2002-07-31,104155
"Iowa","IA",2002-08-31,104494
"Iowa","IA",2002-09-30,104731
"Iowa","IA",2002-10-31,105053
"Iowa","IA",2002-11-30,105429
"Iowa","IA",2002-12-31,105867
"Iowa","IA",2003-01-31,106229
"Iowa","IA",2003-02-28,106554
"Iowa","IA",2003-03-31,106801
"Iowa","IA",2003-04-30,107082
"Iowa","IA",2003-05-31,107361
"Iowa","IA",2003-06-30,107681
"Iowa","IA",2003-07-31,108070
"Iowa","IA",2003-08-31,108548
"Iowa","IA",2003-09-30,109037
"Iowa","IA",2003-10-31,109517
"Iowa","IA",2003-11-30,109948
"Iowa","IA",2003-12-31,110360
"Iowa","IA",2004-01-31,110680
"Iowa","IA",2004-02-29,110909
"Iowa","IA",2004-03-31,111162
"Iowa","IA",2004-04-30,111503
"Iowa","IA",2004-05-31,111881
"Iowa","IA",2004-06-30,112278
"Iowa","IA",2004-07-31,112637
"Iowa","IA",2004-08-31,113037
"Iowa","IA",2004-09-30,113388
"Iowa","IA",2004-10-31,113763
"Iowa","IA",2004-11-30,114029
"Iowa","IA",2004-12-31,114410
"Iowa","IA",2005-01-31,114713
"Iowa","IA",2005-02-28,115106
"Iowa","IA",2005-03-31,115424
"Iowa","IA",2005-04-30,115925
"Iowa","IA",2005-05-31,116580
"Iowa","IA",2005-06-30,117375
"Iowa","IA",2005-07-31,118213
"Iowa","IA",2005-08-31,118928
"Iowa","IA",2005-09-30,119482
"Iowa","IA",2005-10-31,119835
"Iowa","IA",2005-11-30,120194
"Iowa","IA",2005-12-31,120543
"Iowa","IA",2006-01-31,120809
"Iowa","IA",2006-02-28,121015
"Iowa","IA",2006-03-31,121202
"Iowa","IA",2006-04-30,121418
"Iowa","IA",2006-05-31,121652
"Iowa","IA",2006-06-30,121901
"Iowa","IA",2006-07-31,122218
"Iowa","IA",2006-08-31,122541
"Iowa","IA",2006-09-30,122841
"Iowa","IA",2006-10-31,123112
"Iowa","IA",2006-11-30,123377
"Iowa","IA",2006-12-31,123672
"Iowa","IA",2007-01-31,123911
"Iowa","IA",2007-02-28,124157
"Iowa","IA",2007-03-31,124382
"Iowa","IA",2007-04-30,124637
"Iowa","IA",2007-05-31,124711
"Iowa","IA",2007-06-30,124710
"Iowa","IA",2007-07-31,124677
"Iowa","IA",2007-08-31,124798
"Iowa","IA",2007-09-30,124913
"Iowa","IA",2007-10-31,125041
"Iowa","IA",2007-11-30,125147
"Iowa","IA",2007-12-31,125349
"Iowa","IA",2008-01-31,125601
"Iowa","IA",2008-02-29,125640
"Iowa","IA",2008-03-31,125485
"Iowa","IA",2008-04-30,125225
"Iowa","IA",2008-05-31,125104
"Iowa","IA",2008-06-30,124980
"Iowa","IA",2008-07-31,124861
"Iowa","IA",2008-08-31,124767
"Iowa","IA",2008-09-30,124737
"Iowa","IA",2008-10-31,124619
"Iowa","IA",2008-11-30,124507
"Iowa","IA",2008-12-31,124376
"Iowa","IA",2009-01-31,124175
"Iowa","IA",2009-02-28,123908
"Iowa","IA",2009-03-31,123706
"Iowa","IA",2009-04-30,123616
"Iowa","IA",2009-05-31,123568
"Iowa","IA",2009-06-30,123445
"Iowa","IA",2009-07-31,123368
"Iowa","IA",2009-08-31,123251
"Iowa","IA",2009-09-30,123141
"Iowa","IA",2009-10-31,123014
"Iowa","IA",2009-11-30,122930
"Iowa","IA",2009-12-31,122866
"Iowa","IA",2010-01-31,122880
"Iowa","IA",2010-02-28,122959
"Iowa","IA",2010-03-31,123223
"Iowa","IA",2010-04-30,123435
"Iowa","IA",2010-05-31,123568
"Iowa","IA",2010-06-30,123469
"Iowa","IA",2010-07-31,123272
"Iowa","IA",2010-08-31,122994
"Iowa","IA",2010-09-30,122657
"Iowa","IA",2010-10-31,122244
"Iowa","IA",2010-11-30,121861
"Iowa","IA",2010-12-31,121466
"Iowa","IA",2011-01-31,121186
"Iowa","IA",2011-02-28,120860
"Iowa","IA",2011-03-31,120527
"Iowa","IA",2011-04-30,120187
"Iowa","IA",2011-05-31,119878
"Iowa","IA",2011-06-30,119648
"Iowa","IA",2011-07-31,119501
"Iowa","IA",2011-08-31,119418
"Iowa","IA",2011-09-30,119402
"Iowa","IA",2011-10-31,119381
"Iowa","IA",2011-11-30,119434
"Iowa","IA",2011-12-31,119508
"Iowa","IA",2012-01-31,119490
"Iowa","IA",2012-02-29,119476
"Iowa","IA",2012-03-31,119496
"Iowa","IA",2012-04-30,119628
"Iowa","IA",2012-05-31,119826
"Iowa","IA",2012-06-30,120022
"Iowa","IA",2012-07-31,120262
"Iowa","IA",2012-08-31,120405
"Iowa","IA",2012-09-30,120613
"Iowa","IA",2012-10-31,120932
"Iowa","IA",2012-11-30,121297
"Iowa","IA",2012-12-31,121674
"Iowa","IA",2013-01-31,122133
"Iowa","IA",2013-02-28,122656
"Iowa","IA",2013-03-31,123007
"Iowa","IA",2013-04-30,123197
"Iowa","IA",2013-05-31,123378
"Iowa","IA",2013-06-30,123665
"Iowa","IA",2013-07-31,123886
"Iowa","IA",2013-08-31,124034
"Iowa","IA",2013-09-30,124155
"Iowa","IA",2013-10-31,124261
"Iowa","IA",2013-11-30,124339
"Iowa","IA",2013-12-31,124524
"Iowa","IA",2014-01-31,124791
"Iowa","IA",2014-02-28,125210
"Iowa","IA",2014-03-31,125784
"Iowa","IA",2014-04-30,126452
"Iowa","IA",2014-05-31,127044
"Iowa","IA",2014-06-30,127426
"Iowa","IA",2014-07-31,127667
"Iowa","IA",2014-08-31,127749
"Iowa","IA",2014-09-30,127837
"Iowa","IA",2014-10-31,127888
"Iowa","IA",2014-11-30,127990
"Iowa","IA",2014-12-31,128098
"Iowa","IA",2015-01-31,128400
"Iowa","IA",2015-02-28,128744
"Iowa","IA",2015-03-31,129226
"Iowa","IA",2015-04-30,129683
"Iowa","IA",2015-05-31,130232
"Iowa","IA",2015-06-30,130706
"Iowa","IA",2015-07-31,131162
"Iowa","IA",2015-08-31,131554
"Iowa","IA",2015-09-30,131884
"Iowa","IA",2015-10-31,132188
"Iowa","IA",2015-11-30,132565
"Iowa","IA",2015-12-31,132949
"Iowa","IA",2016-01-31,133307
"Iowa","IA",2016-02-29,133715
"Iowa","IA",2016-03-31,134214
"Iowa","IA",2016-04-30,134715
"Iowa","IA",2016-05-31,135190
"Iowa","IA",2016-06-30,135621
"Iowa","IA",2016-07-31,136065
"Iowa","IA",2016-08-31,136444
"Iowa","IA",2016-09-30,136721
"Iowa","IA",2016-10-31,136996
"Iowa","IA",2016-11-30,137340
"Iowa","IA",2016-12-31,137844
"Iowa","IA",2017-01-31,138465
"Iowa","IA",2017-02-28,139094
"Iowa","IA",2017-03-31,139728
"Iowa","IA",2017-04-30,140348
"Iowa","IA",2017-05-31,140898
"Iowa","IA",2017-06-30,141401
"Iowa","IA",2017-07-31,141829
"Iowa","IA",2017-08-31,142289
"Iowa","IA",2017-09-30,142722
"Iowa","IA",2017-10-31,143125
"Iowa","IA",2017-11-30,143595
"Iowa","IA",2017-12-31,144179
"Iowa","IA",2018-01-31,144617
"Iowa","IA",2018-02-28,145009
"Iowa","IA",2018-03-31,145344
"Iowa","IA",2018-04-30,145890
"Iowa","IA",2018-05-31,146436
"Iowa","IA",2018-06-30,146780
"Iowa","IA",2018-07-31,147122
"Iowa","IA",2018-08-31,147489
"Iowa","IA",2018-09-30,147978
"Iowa","IA",2018-10-31,148433
"Iowa","IA",2018-11-30,148831
"Iowa","IA",2018-12-31,149306
"Iowa","IA",2019-01-31,149852
"Iowa","IA",2019-02-28,150521
"Iowa","IA",2019-03-31,151062
"Iowa","IA",2019-04-30,151453
"Iowa","IA",2019-05-31,151679
"Iowa","IA",2019-06-30,152076
"Iowa","IA",2019-07-31,152486
"Iowa","IA",2019-08-31,152961
"Iowa","IA",2019-09-30,153298
"Iowa","IA",2019-10-31,153670
"Iowa","IA",2019-11-30,154004
"Iowa","IA",2019-12-31,154401
"Iowa","IA",2020-01-31,154801
"Iowa","IA",2020-02-29,155056
"Iowa","IA",2020-03-31,155252
"Iowa","IA",2020-04-30,155362
"Iowa","IA",2020-05-31,155608
"Iowa","IA",2020-06-30,155958
"Iowa","IA",2020-07-31,156529
"Iowa","IA",2020-08-31,156927
"Iowa","IA",2020-09-30,157379
"Iowa","IA",2020-10-31,157840
"Iowa","IA",2020-11-30,158753
"Iowa","IA",2020-12-31,159571
"Iowa","IA",2021-01-31,161025
"Iowa","IA",2021-02-28,162781
"Iowa","IA",2021-03-31,164691
"Iowa","IA",2021-04-30,166190
"Iowa","IA",2021-05-31,167564
"Iowa","IA",2021-06-30,169175
"Iowa","IA",2021-07-31,170862
"Iowa","IA",2021-08-31,172355
"Iowa","IA",2021-09-30,173984
"Iowa","IA",2021-10-31,175412
"Iowa","IA",2021-11-30,176921
"Iowa","IA",2021-12-31,178991
"Iowa","IA",2022-01-31,181080
"Iowa","IA",2022-02-28,183155
"Mississippi","MS",2001-01-31,88089
"Mississippi","MS",2001-02-28,88403
"Mississippi","MS",2001-03-31,88621
"Mississippi","MS",2001-04-30,88829
"Mississippi","MS",2001-05-31,89220
"Mississippi","MS",2001-06-30,89556
"Mississippi","MS",2001-07-31,89810
"Mississippi","MS",2001-08-31,90106
"Mississippi","MS",2001-09-30,90368
"Mississippi","MS",2001-10-31,90794
"Mississippi","MS",2001-11-30,91029
"Mississippi","MS",2001-12-31,91218
"Mississippi","MS",2002-01-31,91327
"Mississippi","MS",2002-02-28,91395
"Mississippi","MS",2002-03-31,91488
"Mississippi","MS",2002-04-30,91458
"Mississippi","MS",2002-05-31,91638
"Mississippi","MS",2002-06-30,91840
"Mississippi","MS",2002-07-31,92202
"Mississippi","MS",2002-08-31,92436
"Mississippi","MS",2002-09-30,92763
"Mississippi","MS",2002-10-31,93099
"Mississippi","MS",2002-11-30,93395
"Mississippi","MS",2002-12-31,93617
"Mississippi","MS",2003-01-31,93736
"Mississippi","MS",2003-02-28,93909
"Mississippi","MS",2003-03-31,94168
"Mississippi","MS",2003-04-30,94502
"Mississippi","MS",2003-05-31,94786
"Mississippi","MS",2003-06-30,94995
"Mississippi","MS",2003-07-31,95044
"Mississippi","MS",2003-08-31,95273
"Mississippi","MS",2003-09-30,95496
"Mississippi","MS",2003-10-31,95875
"Mississippi","MS",2003-11-30,96058
"Mississippi","MS",2003-12-31,96199
"Mississippi","MS",2004-01-31,96375
"Mississippi","MS",2004-02-29,96637
"Mississippi","MS",2004-03-31,96982
"Mississippi","MS",2004-04-30,97273
"Mississippi","MS",2004-05-31,97557
"Mississippi","MS",2004-06-30,97791
"Mississippi","MS",2004-07-31,98103
"Mississippi","MS",2004-08-31,98491
"Mississippi","MS",2004-09-30,99033
"Mississippi","MS",2004-10-31,99598
"Mississippi","MS",2004-11-30,100011
"Mississippi","MS",2004-12-31,100271
"Mississippi","MS",2005-01-31,100441
"Mississippi","MS",2005-02-28,100821
"Mississippi","MS",2005-03-31,101311
"Mississippi","MS",2005-04-30,101912
"Mississippi","MS",2005-05-31,102414
"Mississippi","MS",2005-06-30,103095
"Mississippi","MS",2005-07-31,103657
"Mississippi","MS",2005-08-31,104461
"Mississippi","MS",2005-09-30,105238
"Mississippi","MS",2005-10-31,106258
"Mississippi","MS",2005-11-30,106999
"Mississippi","MS",2005-12-31,107426
"Mississippi","MS",2006-01-31,107787
"Mississippi","MS",2006-02-28,108389
"Mississippi","MS",2006-03-31,109309
"Mississippi","MS",2006-04-30,110379
"Mississippi","MS",2006-05-31,111074
"Mississippi","MS",2006-06-30,111834
"Mississippi","MS",2006-07-31,112292
"Mississippi","MS",2006-08-31,113196
"Mississippi","MS",2006-09-30,114053
"Mississippi","MS",2006-10-31,115109
"Mississippi","MS",2006-11-30,115845
"Mississippi","MS",2006-12-31,116390
"Mississippi","MS",2007-01-31,116821
"Mississippi","MS",2007-02-28,117101
"Mississippi","MS",2007-03-31,117286
"Mississippi","MS",2007-04-30,117495
"Mississippi","MS",2007-05-31,117966
"Mississippi","MS",2007-06-30,118283
"Mississippi","MS",2007-07-31,118408
"Mississippi","MS",2007-08-31,118533
"Mississippi","MS",2007-09-30,118737
"Mississippi","MS",2007-10-31,118980
"Mississippi","MS",2007-11-30,119053
"Mississippi","MS",2007-12-31,118875
"Mississippi","MS",2008-01-31,118840
"Mississippi","MS",2008-02-29,118663
"Mississippi","MS",2008-03-31,118592
"Mississippi","MS",2008-04-30,118179
"Mississippi","MS",2008-05-31,117544
"Mississippi","MS",2008-06-30,116920
"Mississippi","MS",2008-07-31,116274
"Mississippi","MS",2008-08-31,115821
"Mississippi","MS",2008-09-30,115329
"Mississippi","MS",2008-10-31,114984
"Mississippi","MS",2008-11-30,114774
"Mississippi","MS",2008-12-31,114621
"Mississippi","MS",2009-01-31,114294
"Mississippi","MS",2009-02-28,113961
"Mississippi","MS",2009-03-31,113719
"Mississippi","MS",2009-04-30,113577
"Mississippi","MS",2009-05-31,113360
"Mississippi","MS",2009-06-30,113054
"Mississippi","MS",2009-07-31,112813
"Mississippi","MS",2009-08-31,112462
"Mississippi","MS",2009-09-30,112090
"Mississippi","MS",2009-10-31,111654
"Mississippi","MS",2009-11-30,111339
"Mississippi","MS",2009-12-31,111095
"Mississippi","MS",2010-01-31,110983
"Mississippi","MS",2010-02-28,110941
"Mississippi","MS",2010-03-31,110855
"Mississippi","MS",2010-04-30,110704
"Mississippi","MS",2010-05-31,110494
"Mississippi","MS",2010-06-30,110295
"Mississippi","MS",2010-07-31,109958
"Mississippi","MS",2010-08-31,109546
"Mississippi","MS",2010-09-30,109033
"Mississippi","MS",2010-10-31,108522
"Mississippi","MS",2010-11-30,108149
"Mississippi","MS",2010-12-31,108048
"Mississippi","MS",2011-01-31,108060
"Mississippi","MS",2011-02-28,108002
"Mississippi","MS",2011-03-31,107865
"Mississippi","MS",2011-04-30,107662
"Mississippi","MS",2011-05-31,107561
"Mississippi","MS",2011-06-30,107381
"Mississippi","MS",2011-07-31,107444
"Mississippi","MS",2011-08-31,107365
"Mississippi","MS",2011-09-30,107278
"Mississippi","MS",2011-10-31,106958
"Mississippi","MS",2011-11-30,106786
"Mississippi","MS",2011-12-31,106682
"Mississippi","MS",2012-01-31,106611
"Mississippi","MS",2012-02-29,106521
"Mississippi","MS",2012-03-31,106392
"Mississippi","MS",2012-04-30,106352
"Mississippi","MS",2012-05-31,106358
"Mississippi","MS",2012-06-30,106363
"Mississippi","MS",2012-07-31,106408
"Mississippi","MS",2012-08-31,106356
"Mississippi","MS",2012-09-30,106143
"Mississippi","MS",2012-10-31,105856
"Mississippi","MS",2012-11-30,105686
"Mississippi","MS",2012-12-31,105692
"Mississippi","MS",2013-01-31,105722
"Mississippi","MS",2013-02-28,105731
"Mississippi","MS",2013-03-31,105810
"Mississippi","MS",2013-04-30,105785
"Mississippi","MS",2013-05-31,105734
"Mississippi","MS",2013-06-30,105566
"Mississippi","MS",2013-07-31,105449
"Mississippi","MS",2013-08-31,105304
"Mississippi","MS",2013-09-30,105208
"Mississippi","MS",2013-10-31,105088
"Mississippi","MS",2013-11-30,104999
"Mississippi","MS",2013-12-31,105072
"Mississippi","MS",2014-01-31,105146
"Mississippi","MS",2014-02-28,105316
"Mississippi","MS",2014-03-31,105423
"Mississippi","MS",2014-04-30,105661
"Mississippi","MS",2014-05-31,105914
"Mississippi","MS",2014-06-30,106139
"Mississippi","MS",2014-07-31,106445
"Mississippi","MS",2014-08-31,106769
"Mississippi","MS",2014-09-30,107118
"Mississippi","MS",2014-10-31,107485
"Mississippi","MS",2014-11-30,107902
"Mississippi","MS",2014-12-31,108412
"Mississippi","MS",2015-01-31,108931
"Mississippi","MS",2015-02-28,109427
"Mississippi","MS",2015-03-31,109820
"Mississippi","MS",2015-04-30,110216
"Mississippi","MS",2015-05-31,110551
"Mississippi","MS",2015-06-30,110972
"Mississippi","MS",2015-07-31,111335
"Mississippi","MS",2015-08-31,111651
"Mississippi","MS",2015-09-30,111870
"Mississippi","MS",2015-10-31,112036
"Mississippi","MS",2015-11-30,112141
"Mississippi","MS",2015-12-31,112238
"Mississippi","MS",2016-01-31,112347
"Mississippi","MS",2016-02-29,112494
"Mississippi","MS",2016-03-31,112674
"Mississippi","MS",2016-04-30,112895
"Mississippi","MS",2016-05-31,113148
"Mississippi","MS",2016-06-30,113470
"Mississippi","MS",2016-07-31,113789
"Mississippi","MS",2016-08-31,114167
"Mississippi","MS",2016-09-30,114518
"Mississippi","MS",2016-10-31,114767
"Mississippi","MS",2016-11-30,114998
"Mississippi","MS",2016-12-31,115237
"Mississippi","MS",2017-01-31,115548
"Mississippi","MS",2017-02-28,115806
"Mississippi","MS",2017-03-31,116045
"Mississippi","MS",2017-04-30,116362
"Mississippi","MS",2017-05-31,116690
"Mississippi","MS",2017-06-30,117001
"Mississippi","MS",2017-07-31,117260
"Mississippi","MS",2017-08-31,117523
